Date,District,Pulse,Price_per_kg
2025-10-01,East Godavari,Toor Dal,151.19
2025-10-01,East Godavari,Moong Dal,142.95
2025-10-01,East Godavari,Urad Dal,135.35
2025-10-01,East Godavari,Chana Dal,104.3
2025-10-01,East Godavari,Masoor Dal,109.09
2025-10-01,East Godavari,Horse Gram,108.39
2025-10-01,East Godavari,Rajma,151.68
2025-10-01,East Godavari,Lobia,124.13
2025-10-01,East Godavari,Field Pea,111.35
2025-10-01,East Godavari,Moth Bean,131.64
2025-10-01,East Godavari,Cowpea,112.15
2025-10-01,East Godavari,Cluster Bean,126.81
2025-10-01,East Godavari,Rice Bean,119.32
2025-10-01,East Godavari,Winged Bean,133.8
2025-10-01,East Godavari,Hyacinth Bean,119.58
2025-10-01,Guntur,Toor Dal,149.71
2025-10-01,Guntur,Moong Dal,149.35
2025-10-01,Guntur,Urad Dal,128.76
2025-10-01,Guntur,Chana Dal,116.83
2025-10-01,Guntur,Masoor Dal,104.8
2025-10-01,Guntur,Horse Gram,89.11
2025-10-01,Guntur,Rajma,146.57
2025-10-01,Guntur,Lobia,109.14
2025-10-01,Guntur,Field Pea,85.65
2025-10-01,Guntur,Moth Bean,127.91
2025-10-01,Guntur,Cowpea,104.94
2025-10-01,Guntur,Cluster Bean,138.48
2025-10-01,Guntur,Rice Bean,119.69
2025-10-01,Guntur,Winged Bean,141.32
2025-10-01,Guntur,Hyacinth Bean,128.15
2025-10-01,Krishna,Toor Dal,143.66
2025-10-01,Krishna,Moong Dal,138.3
2025-10-01,Krishna,Urad Dal,140.54
2025-10-01,Krishna,Chana Dal,100.71
2025-10-01,Krishna,Masoor Dal,99.96
2025-10-01,Krishna,Horse Gram,116.95
2025-10-01,Krishna,Rajma,163.0
2025-10-01,Krishna,Lobia,116.96
2025-10-01,Krishna,Field Pea,110.03
2025-10-01,Krishna,Moth Bean,118.53
2025-10-01,Krishna,Cowpea,124.32
2025-10-01,Krishna,Cluster Bean,146.14
2025-10-01,Krishna,Rice Bean,130.95
2025-10-01,Krishna,Winged Bean,155.07
2025-10-01,Krishna,Hyacinth Bean,126.82
2025-10-01,Kurnool,Toor Dal,127.29
2025-10-01,Kurnool,Moong Dal,127.24
2025-10-01,Kurnool,Urad Dal,134.57
2025-10-01,Kurnool,Chana Dal,103.02
2025-10-01,Kurnool,Masoor Dal,90.36
2025-10-01,Kurnool,Horse Gram,83.81
2025-10-01,Kurnool,Rajma,148.81
2025-10-01,Kurnool,Lobia,103.22
2025-10-01,Kurnool,Field Pea,88.55
2025-10-01,Kurnool,Moth Bean,112.29
2025-10-01,Kurnool,Cowpea,103.34
2025-10-01,Kurnool,Cluster Bean,135.74
2025-10-01,Kurnool,Rice Bean,107.99
2025-10-01,Kurnool,Winged Bean,137.92
2025-10-01,Kurnool,Hyacinth Bean,122.79
2025-10-01,Prakasam,Toor Dal,153.29
2025-10-01,Prakasam,Moong Dal,141.59
2025-10-01,Prakasam,Urad Dal,138.76
2025-10-01,Prakasam,Chana Dal,109.2
2025-10-01,Prakasam,Masoor Dal,105.8
2025-10-01,Prakasam,Horse Gram,84.32
2025-10-01,Prakasam,Rajma,134.98
2025-10-01,Prakasam,Lobia,112.5
2025-10-01,Prakasam,Field Pea,108.34
2025-10-01,Prakasam,Moth Bean,127.9
2025-10-01,Prakasam,Cowpea,104.96
2025-10-01,Prakasam,Cluster Bean,120.03
2025-10-01,Prakasam,Rice Bean,121.23
2025-10-01,Prakasam,Winged Bean,149.65
2025-10-01,Prakasam,Hyacinth Bean,115.76
2025-10-01,SPSR Nellore,Toor Dal,144.96
2025-10-01,SPSR Nellore,Moong Dal,132.67
2025-10-01,SPSR Nellore,Urad Dal,140.32
2025-10-01,SPSR Nellore,Chana Dal,107.58
2025-10-01,SPSR Nellore,Masoor Dal,110.08
2025-10-01,SPSR Nellore,Horse Gram,115.94
2025-10-01,SPSR Nellore,Rajma,160.58
2025-10-01,SPSR Nellore,Lobia,132.02
2025-10-01,SPSR Nellore,Field Pea,110.99
2025-10-01,SPSR Nellore,Moth Bean,147.84
2025-10-01,SPSR Nellore,Cowpea,129.49
2025-10-01,SPSR Nellore,Cluster Bean,126.21
2025-10-01,SPSR Nellore,Rice Bean,129.79
2025-10-01,SPSR Nellore,Winged Bean,148.73
2025-10-01,SPSR Nellore,Hyacinth Bean,142.94
2025-10-01,Srikakulam,Toor Dal,149.4
2025-10-01,Srikakulam,Moong Dal,135.02
2025-10-01,Srikakulam,Urad Dal,135.6
2025-10-01,Srikakulam,Chana Dal,125.09
2025-10-01,Srikakulam,Masoor Dal,118.88
2025-10-01,Srikakulam,Horse Gram,87.4
2025-10-01,Srikakulam,Rajma,150.1
2025-10-01,Srikakulam,Lobia,122.42
2025-10-01,Srikakulam,Field Pea,109.33
2025-10-01,Srikakulam,Moth Bean,129.88
2025-10-01,Srikakulam,Cowpea,104.66
2025-10-01,Srikakulam,Cluster Bean,126.93
2025-10-01,Srikakulam,Rice Bean,131.58
2025-10-01,Srikakulam,Winged Bean,159.42
2025-10-01,Srikakulam,Hyacinth Bean,124.84
2025-10-01,Visakhapatnam,Toor Dal,133.16
2025-10-01,Visakhapatnam,Moong Dal,143.44
2025-10-01,Visakhapatnam,Urad Dal,138.69
2025-10-01,Visakhapatnam,Chana Dal,107.72
2025-10-01,Visakhapatnam,Masoor Dal,91.85
2025-10-01,Visakhapatnam,Horse Gram,101.29
2025-10-01,Visakhapatnam,Rajma,143.2
2025-10-01,Visakhapatnam,Lobia,131.08
2025-10-01,Visakhapatnam,Field Pea,109.34
2025-10-01,Visakhapatnam,Moth Bean,134.74
2025-10-01,Visakhapatnam,Cowpea,105.17
2025-10-01,Visakhapatnam,Cluster Bean,123.17
2025-10-01,Visakhapatnam,Rice Bean,133.88
2025-10-01,Visakhapatnam,Winged Bean,156.15
2025-10-01,Visakhapatnam,Hyacinth Bean,134.34
2025-10-01,Vizianagaram,Toor Dal,141.42
2025-10-01,Vizianagaram,Moong Dal,124.99
2025-10-01,Vizianagaram,Urad Dal,120.26
2025-10-01,Vizianagaram,Chana Dal,103.53
2025-10-01,Vizianagaram,Masoor Dal,94.17
2025-10-01,Vizianagaram,Horse Gram,73.94
2025-10-01,Vizianagaram,Rajma,140.81
2025-10-01,Vizianagaram,Lobia,116.22
2025-10-01,Vizianagaram,Field Pea,93.73
2025-10-01,Vizianagaram,Moth Bean,106.8
2025-10-01,Vizianagaram,Cowpea,99.05
2025-10-01,Vizianagaram,Cluster Bean,128.15
2025-10-01,Vizianagaram,Rice Bean,117.0
2025-10-01,Vizianagaram,Winged Bean,117.93
2025-10-01,Vizianagaram,Hyacinth Bean,115.13
2025-10-01,West Godavari,Toor Dal,151.88
2025-10-01,West Godavari,Moong Dal,146.91
2025-10-01,West Godavari,Urad Dal,128.38
2025-10-01,West Godavari,Chana Dal,100.52
2025-10-01,West Godavari,Masoor Dal,102.7
2025-10-01,West Godavari,Horse Gram,80.39
2025-10-01,West Godavari,Rajma,148.95
2025-10-01,West Godavari,Lobia,117.2
2025-10-01,West Godavari,Field Pea,95.07
2025-10-01,West Godavari,Moth Bean,134.91
2025-10-01,West Godavari,Cowpea,109.79
2025-10-01,West Godavari,Cluster Bean,139.13
2025-10-01,West Godavari,Rice Bean,111.96
2025-10-01,West Godavari,Winged Bean,152.84
2025-10-01,West Godavari,Hyacinth Bean,142.27
2025-10-01,YSR Kadapa,Toor Dal,117.55
2025-10-01,YSR Kadapa,Moong Dal,118.94
2025-10-01,YSR Kadapa,Urad Dal,119.33
2025-10-01,YSR Kadapa,Chana Dal,110.02
2025-10-01,YSR Kadapa,Masoor Dal,83.42
2025-10-01,YSR Kadapa,Horse Gram,85.58
2025-10-01,YSR Kadapa,Rajma,143.91
2025-10-01,YSR Kadapa,Lobia,105.75
2025-10-01,YSR Kadapa,Field Pea,104.49
2025-10-01,YSR Kadapa,Moth Bean,124.68
2025-10-01,YSR Kadapa,Cowpea,105.91
2025-10-01,YSR Kadapa,Cluster Bean,111.74
2025-10-01,YSR Kadapa,Rice Bean,107.49
2025-10-01,YSR Kadapa,Winged Bean,133.15
2025-10-01,YSR Kadapa,Hyacinth Bean,104.92
2025-10-01,Anakapalli,Toor Dal,158.45
2025-10-01,Anakapalli,Moong Dal,139.02
2025-10-01,Anakapalli,Urad Dal,142.81
2025-10-01,Anakapalli,Chana Dal,125.52
2025-10-01,Anakapalli,Masoor Dal,120.69
2025-10-01,Anakapalli,Horse Gram,117.57
2025-10-01,Anakapalli,Rajma,176.56
2025-10-01,Anakapalli,Lobia,135.79
2025-10-01,Anakapalli,Field Pea,110.82
2025-10-01,Anakapalli,Moth Bean,135.86
2025-10-01,Anakapalli,Cowpea,114.06
2025-10-01,Anakapalli,Cluster Bean,131.01
2025-10-01,Anakapalli,Rice Bean,134.15
2025-10-01,Anakapalli,Winged Bean,139.08
2025-10-01,Anakapalli,Hyacinth Bean,127.05
2025-10-01,Nandyal,Toor Dal,156.52
2025-10-01,Nandyal,Moong Dal,149.09
2025-10-01,Nandyal,Urad Dal,129.74
2025-10-01,Nandyal,Chana Dal,98.6
2025-10-01,Nandyal,Masoor Dal,94.17
2025-10-01,Nandyal,Horse Gram,106.7
2025-10-01,Nandyal,Rajma,151.99
2025-10-01,Nandyal,Lobia,108.36
2025-10-01,Nandyal,Field Pea,113.07
2025-10-01,Nandyal,Moth Bean,113.28
2025-10-01,Nandyal,Cowpea,117.0
2025-10-01,Nandyal,Cluster Bean,137.3
2025-10-01,Nandyal,Rice Bean,117.78
2025-10-01,Nandyal,Winged Bean,151.66
2025-10-01,Nandyal,Hyacinth Bean,120.83
2025-10-01,Bapatla,Toor Dal,129.9
2025-10-01,Bapatla,Moong Dal,125.54
2025-10-01,Bapatla,Urad Dal,135.96
2025-10-01,Bapatla,Chana Dal,101.28
2025-10-01,Bapatla,Masoor Dal,105.88
2025-10-01,Bapatla,Horse Gram,89.1
2025-10-01,Bapatla,Rajma,153.88
2025-10-01,Bapatla,Lobia,101.87
2025-10-01,Bapatla,Field Pea,82.65
2025-10-01,Bapatla,Moth Bean,110.05
2025-10-01,Bapatla,Cowpea,107.02
2025-10-01,Bapatla,Cluster Bean,133.82
2025-10-01,Bapatla,Rice Bean,132.45
2025-10-01,Bapatla,Winged Bean,135.96
2025-10-01,Bapatla,Hyacinth Bean,121.23
2025-10-01,Parvathipuram Manyam,Toor Dal,144.54
2025-10-01,Parvathipuram Manyam,Moong Dal,134.77
2025-10-01,Parvathipuram Manyam,Urad Dal,125.74
2025-10-01,Parvathipuram Manyam,Chana Dal,101.91
2025-10-01,Parvathipuram Manyam,Masoor Dal,100.18
2025-10-01,Parvathipuram Manyam,Horse Gram,107.38
2025-10-01,Parvathipuram Manyam,Rajma,149.84
2025-10-01,Parvathipuram Manyam,Lobia,109.92
2025-10-01,Parvathipuram Manyam,Field Pea,94.82
2025-10-01,Parvathipuram Manyam,Moth Bean,110.86
2025-10-01,Parvathipuram Manyam,Cowpea,118.01
2025-10-01,Parvathipuram Manyam,Cluster Bean,129.09
2025-10-01,Parvathipuram Manyam,Rice Bean,122.98
2025-10-01,Parvathipuram Manyam,Winged Bean,150.03
2025-10-01,Parvathipuram Manyam,Hyacinth Bean,129.21
2025-10-01,Eluru,Toor Dal,140.82
2025-10-01,Eluru,Moong Dal,130.25
2025-10-01,Eluru,Urad Dal,137.91
2025-10-01,Eluru,Chana Dal,120.17
2025-10-01,Eluru,Masoor Dal,98.89
2025-10-01,Eluru,Horse Gram,79.24
2025-10-01,Eluru,Rajma,156.7
2025-10-01,Eluru,Lobia,107.93
2025-10-01,Eluru,Field Pea,115.34
2025-10-01,Eluru,Moth Bean,129.95
2025-10-01,Eluru,Cowpea,105.14
2025-10-01,Eluru,Cluster Bean,139.2
2025-10-01,Eluru,Rice Bean,132.73
2025-10-01,Eluru,Winged Bean,140.0
2025-10-01,Eluru,Hyacinth Bean,115.87
2025-10-01,Palnadu,Toor Dal,156.91
2025-10-01,Palnadu,Moong Dal,144.35
2025-10-01,Palnadu,Urad Dal,139.85
2025-10-01,Palnadu,Chana Dal,98.17
2025-10-01,Palnadu,Masoor Dal,111.08
2025-10-01,Palnadu,Horse Gram,92.01
2025-10-01,Palnadu,Rajma,153.06
2025-10-01,Palnadu,Lobia,120.73
2025-10-01,Palnadu,Field Pea,84.82
2025-10-01,Palnadu,Moth Bean,135.36
2025-10-01,Palnadu,Cowpea,123.13
2025-10-01,Palnadu,Cluster Bean,141.36
2025-10-01,Palnadu,Rice Bean,134.87
2025-10-01,Palnadu,Winged Bean,132.45
2025-10-01,Palnadu,Hyacinth Bean,133.02
2025-10-01,Tirupati,Toor Dal,139.14
2025-10-01,Tirupati,Moong Dal,145.9
2025-10-01,Tirupati,Urad Dal,140.42
2025-10-01,Tirupati,Chana Dal,114.58
2025-10-01,Tirupati,Masoor Dal,105.27
2025-10-01,Tirupati,Horse Gram,104.91
2025-10-01,Tirupati,Rajma,141.57
2025-10-01,Tirupati,Lobia,122.24
2025-10-01,Tirupati,Field Pea,89.97
2025-10-01,Tirupati,Moth Bean,118.99
2025-10-01,Tirupati,Cowpea,115.94
2025-10-01,Tirupati,Cluster Bean,122.19
2025-10-01,Tirupati,Rice Bean,119.38
2025-10-01,Tirupati,Winged Bean,138.63
2025-10-01,Tirupati,Hyacinth Bean,119.52
2025-10-01,NTR,Toor Dal,136.69
2025-10-01,NTR,Moong Dal,123.54
2025-10-01,NTR,Urad Dal,124.67
2025-10-01,NTR,Chana Dal,92.79
2025-10-01,NTR,Masoor Dal,107.51
2025-10-01,NTR,Horse Gram,92.09
2025-10-01,NTR,Rajma,149.66
2025-10-01,NTR,Lobia,118.61
2025-10-01,NTR,Field Pea,78.4
2025-10-01,NTR,Moth Bean,107.08
2025-10-01,NTR,Cowpea,108.17
2025-10-01,NTR,Cluster Bean,122.48
2025-10-01,NTR,Rice Bean,113.26
2025-10-01,NTR,Winged Bean,122.05
2025-10-01,NTR,Hyacinth Bean,107.2
2025-10-01,Konaseema,Toor Dal,150.47
2025-10-01,Konaseema,Moong Dal,152.96
2025-10-01,Konaseema,Urad Dal,135.83
2025-10-01,Konaseema,Chana Dal,120.34
2025-10-01,Konaseema,Masoor Dal,124.63
2025-10-01,Konaseema,Horse Gram,86.83
2025-10-01,Konaseema,Rajma,159.72
2025-10-01,Konaseema,Lobia,115.57
2025-10-01,Konaseema,Field Pea,96.71
2025-10-01,Konaseema,Moth Bean,127.45
2025-10-01,Konaseema,Cowpea,118.26
2025-10-01,Konaseema,Cluster Bean,138.04
2025-10-01,Konaseema,Rice Bean,138.14
2025-10-01,Konaseema,Winged Bean,148.83
2025-10-01,Konaseema,Hyacinth Bean,126.26
2025-10-01,Kakinada,Toor Dal,139.32
2025-10-01,Kakinada,Moong Dal,146.74
2025-10-01,Kakinada,Urad Dal,124.5
2025-10-01,Kakinada,Chana Dal,104.19
2025-10-01,Kakinada,Masoor Dal,109.79
2025-10-01,Kakinada,Horse Gram,81.75
2025-10-01,Kakinada,Rajma,142.84
2025-10-01,Kakinada,Lobia,109.96
2025-10-01,Kakinada,Field Pea,80.19
2025-10-01,Kakinada,Moth Bean,112.86
2025-10-01,Kakinada,Cowpea,112.24
2025-10-01,Kakinada,Cluster Bean,114.72
2025-10-01,Kakinada,Rice Bean,106.25
2025-10-01,Kakinada,Winged Bean,127.57
2025-10-01,Kakinada,Hyacinth Bean,117.1
2025-10-01,Alluri Sitharama Raju,Toor Dal,133.57
2025-10-01,Alluri Sitharama Raju,Moong Dal,133.98
2025-10-01,Alluri Sitharama Raju,Urad Dal,139.39
2025-10-01,Alluri Sitharama Raju,Chana Dal,117.86
2025-10-01,Alluri Sitharama Raju,Masoor Dal,95.09
2025-10-01,Alluri Sitharama Raju,Horse Gram,88.86
2025-10-01,Alluri Sitharama Raju,Rajma,147.45
2025-10-01,Alluri Sitharama Raju,Lobia,115.86
2025-10-01,Alluri Sitharama Raju,Field Pea,110.54
2025-10-01,Alluri Sitharama Raju,Moth Bean,139.32
2025-10-01,Alluri Sitharama Raju,Cowpea,125.53
2025-10-01,Alluri Sitharama Raju,Cluster Bean,132.99
2025-10-01,Alluri Sitharama Raju,Rice Bean,131.4
2025-10-01,Alluri Sitharama Raju,Winged Bean,145.21
2025-10-01,Alluri Sitharama Raju,Hyacinth Bean,134.68
2025-10-01,Sri Sathya Sai,Toor Dal,156.3
2025-10-01,Sri Sathya Sai,Moong Dal,139.73
2025-10-01,Sri Sathya Sai,Urad Dal,146.76
2025-10-01,Sri Sathya Sai,Chana Dal,105.56
2025-10-01,Sri Sathya Sai,Masoor Dal,121.16
2025-10-01,Sri Sathya Sai,Horse Gram,97.99
2025-10-01,Sri Sathya Sai,Rajma,171.55
2025-10-01,Sri Sathya Sai,Lobia,131.95
2025-10-01,Sri Sathya Sai,Field Pea,114.15
2025-10-01,Sri Sathya Sai,Moth Bean,123.46
2025-10-01,Sri Sathya Sai,Cowpea,116.35
2025-10-01,Sri Sathya Sai,Cluster Bean,129.46
2025-10-01,Sri Sathya Sai,Rice Bean,133.06
2025-10-01,Sri Sathya Sai,Winged Bean,159.56
2025-10-01,Sri Sathya Sai,Hyacinth Bean,126.5
2025-10-01,Annamayya,Toor Dal,152.34
2025-10-01,Annamayya,Moong Dal,145.04
2025-10-01,Annamayya,Urad Dal,132.0
2025-10-01,Annamayya,Chana Dal,104.96
2025-10-01,Annamayya,Masoor Dal,106.85
2025-10-01,Annamayya,Horse Gram,90.13
2025-10-01,Annamayya,Rajma,163.97
2025-10-01,Annamayya,Lobia,123.41
2025-10-01,Annamayya,Field Pea,86.41
2025-10-01,Annamayya,Moth Bean,124.54
2025-10-01,Annamayya,Cowpea,95.98
2025-10-01,Annamayya,Cluster Bean,133.3
2025-10-01,Annamayya,Rice Bean,109.69
2025-10-01,Annamayya,Winged Bean,143.71
2025-10-01,Annamayya,Hyacinth Bean,113.97
2025-11-01,Anantapur,Toor Dal,118.37
2025-11-01,Anantapur,Moong Dal,117.52
2025-11-01,Anantapur,Urad Dal,126.25
2025-11-01,Anantapur,Chana Dal,113.89
2025-11-01,Anantapur,Masoor Dal,102.25
2025-11-01,Anantapur,Horse Gram,73.05
2025-11-01,Anantapur,Rajma,147.58
2025-11-01,Anantapur,Lobia,115.21
2025-11-01,Anantapur,Field Pea,100.13
2025-11-01,Anantapur,Moth Bean,112.55
2025-11-01,Anantapur,Cowpea,103.25
2025-11-01,Anantapur,Cluster Bean,115.29
2025-11-01,Anantapur,Rice Bean,106.26
2025-11-01,Anantapur,Winged Bean,143.8
2025-11-01,Anantapur,Hyacinth Bean,103.98
2025-11-01,Chittoor,Toor Dal,151.67
2025-11-01,Chittoor,Moong Dal,158.88
2025-11-01,Chittoor,Urad Dal,132.86
2025-11-01,Chittoor,Chana Dal,109.72
2025-11-01,Chittoor,Masoor Dal,109.31
2025-11-01,Chittoor,Horse Gram,86.79
2025-11-01,Chittoor,Rajma,168.25
2025-11-01,Chittoor,Lobia,119.39
2025-11-01,Chittoor,Field Pea,90.3
2025-11-01,Chittoor,Moth Bean,143.36
2025-11-01,Chittoor,Cowpea,132.1
2025-11-01,Chittoor,Cluster Bean,146.75
2025-11-01,Chittoor,Rice Bean,140.45
2025-11-01,Chittoor,Winged Bean,139.93
2025-11-01,Chittoor,Hyacinth Bean,135.53
2025-11-01,East Godavari,Toor Dal,134.19
2025-11-01,East Godavari,Moong Dal,117.21
2025-11-01,East Godavari,Urad Dal,126.61
2025-11-01,East Godavari,Chana Dal,102.93
2025-11-01,East Godavari,Masoor Dal,84.46
2025-11-01,East Godavari,Horse Gram,88.03
2025-11-01,East Godavari,Rajma,132.32
2025-11-01,East Godavari,Lobia,100.13
2025-11-01,East Godavari,Field Pea,95.26
2025-11-01,East Godavari,Moth Bean,101.7
2025-11-01,East Godavari,Cowpea,93.77
2025-11-01,East Godavari,Cluster Bean,121.83
2025-11-01,East Godavari,Rice Bean,123.83
2025-11-01,East Godavari,Winged Bean,136.2
2025-11-01,East Godavari,Hyacinth Bean,125.36
2025-11-01,Guntur,Toor Dal,139.2
2025-11-01,Guntur,Moong Dal,114.26
2025-11-01,Guntur,Urad Dal,131.81
2025-11-01,Guntur,Chana Dal,92.36
2025-11-01,Guntur,Masoor Dal,95.83
2025-11-01,Guntur,Horse Gram,78.74
2025-11-01,Guntur,Rajma,149.94
2025-11-01,Guntur,Lobia,103.81
2025-11-01,Guntur,Field Pea,98.48
2025-11-01,Guntur,Moth Bean,109.49
2025-11-01,Guntur,Cowpea,115.19
2025-11-01,Guntur,Cluster Bean,123.93
2025-11-01,Guntur,Rice Bean,121.94
2025-11-01,Guntur,Winged Bean,131.52
2025-11-01,Guntur,Hyacinth Bean,110.54
2025-11-01,Krishna,Toor Dal,132.71
2025-11-01,Krishna,Moong Dal,131.39
2025-11-01,Krishna,Urad Dal,118.69
2025-11-01,Krishna,Chana Dal,118.67
2025-11-01,Krishna,Masoor Dal,94.31
2025-11-01,Krishna,Horse Gram,85.33
2025-11-01,Krishna,Rajma,160.79
2025-11-01,Krishna,Lobia,119.28
2025-11-01,Krishna,Field Pea,96.37
2025-11-01,Krishna,Moth Bean,112.68
2025-11-01,Krishna,Cowpea,118.73
2025-11-01,Krishna,Cluster Bean,135.92
2025-11-01,Krishna,Rice Bean,117.2
2025-11-01,Krishna,Winged Bean,130.13
2025-11-01,Krishna,Hyacinth Bean,122.47
2025-11-01,Kurnool,Toor Dal,149.67
2025-11-01,Kurnool,Moong Dal,144.37
2025-11-01,Kurnool,Urad Dal,134.24
2025-11-01,Kurnool,Chana Dal,121.47
2025-11-01,Kurnool,Masoor Dal,94.9
2025-11-01,Kurnool,Horse Gram,98.93
2025-11-01,Kurnool,Rajma,151.03
2025-11-01,Kurnool,Lobia,120.05
2025-11-01,Kurnool,Field Pea,82.23
2025-11-01,Kurnool,Moth Bean,122.41
2025-11-01,Kurnool,Cowpea,112.26
2025-11-01,Kurnool,Cluster Bean,139.28
2025-11-01,Kurnool,Rice Bean,130.3
2025-11-01,Kurnool,Winged Bean,149.09
2025-11-01,Kurnool,Hyacinth Bean,116.27
2025-11-01,Prakasam,Toor Dal,129.84
2025-11-01,Prakasam,Moong Dal,140.71
2025-11-01,Prakasam,Urad Dal,147.27
2025-11-01,Prakasam,Chana Dal,100.01
2025-11-01,Prakasam,Masoor Dal,100.97
2025-11-01,Prakasam,Horse Gram,85.54
2025-11-01,Prakasam,Rajma,150.46
2025-11-01,Prakasam,Lobia,124.8
2025-11-01,Prakasam,Field Pea,110.86
2025-11-01,Prakasam,Moth Bean,115.18
2025-11-01,Prakasam,Cowpea,107.82
2025-11-01,Prakasam,Cluster Bean,136.27
2025-11-01,Prakasam,Rice Bean,115.64
2025-11-01,Prakasam,Winged Bean,146.16
2025-11-01,Prakasam,Hyacinth Bean,131.67
2025-11-01,SPSR Nellore,Toor Dal,140.63
2025-11-01,SPSR Nellore,Moong Dal,135.66
2025-11-01,SPSR Nellore,Urad Dal,120.06
2025-11-01,SPSR Nellore,Chana Dal,99.59
2025-11-01,SPSR Nellore,Masoor Dal,88.97
2025-11-01,SPSR Nellore,Horse Gram,81.04
2025-11-01,SPSR Nellore,Rajma,154.72
2025-11-01,SPSR Nellore,Lobia,110.44
2025-11-01,SPSR Nellore,Field Pea,98.34
2025-11-01,SPSR Nellore,Moth Bean,105.88
2025-11-01,SPSR Nellore,Cowpea,102.23
2025-11-01,SPSR Nellore,Cluster Bean,126.01
2025-11-01,SPSR Nellore,Rice Bean,103.4
2025-11-01,SPSR Nellore,Winged Bean,137.51
2025-11-01,SPSR Nellore,Hyacinth Bean,121.68
2025-11-01,Srikakulam,Toor Dal,126.02
2025-11-01,Srikakulam,Moong Dal,138.7
2025-11-01,Srikakulam,Urad Dal,115.32
2025-11-01,Srikakulam,Chana Dal,92.56
2025-11-01,Srikakulam,Masoor Dal,97.65
2025-11-01,Srikakulam,Horse Gram,92.06
2025-11-01,Srikakulam,Rajma,147.6
2025-11-01,Srikakulam,Lobia,111.28
2025-11-01,Srikakulam,Field Pea,100.94
2025-11-01,Srikakulam,Moth Bean,115.85
2025-11-01,Srikakulam,Cowpea,100.26
2025-11-01,Srikakulam,Cluster Bean,119.66
2025-11-01,Srikakulam,Rice Bean,109.08
2025-11-01,Srikakulam,Winged Bean,132.81
2025-11-01,Srikakulam,Hyacinth Bean,111.68
2025-11-01,Visakhapatnam,Toor Dal,148.3
2025-11-01,Visakhapatnam,Moong Dal,145.76
2025-11-01,Visakhapatnam,Urad Dal,138.66
2025-11-01,Visakhapatnam,Chana Dal,122.69
2025-11-01,Visakhapatnam,Masoor Dal,94.02
2025-11-01,Visakhapatnam,Horse Gram,94.73
2025-11-01,Visakhapatnam,Rajma,156.97
2025-11-01,Visakhapatnam,Lobia,119.35
2025-11-01,Visakhapatnam,Field Pea,101.46
2025-11-01,Visakhapatnam,Moth Bean,111.51
2025-11-01,Visakhapatnam,Cowpea,114.77
2025-11-01,Visakhapatnam,Cluster Bean,132.48
2025-11-01,Visakhapatnam,Rice Bean,121.93
2025-11-01,Visakhapatnam,Winged Bean,131.42
2025-11-01,Visakhapatnam,Hyacinth Bean,135.91
2025-11-01,Vizianagaram,Toor Dal,122.68
2025-11-01,Vizianagaram,Moong Dal,126.19
2025-11-01,Vizianagaram,Urad Dal,135.46
2025-11-01,Vizianagaram,Chana Dal,107.15
2025-11-01,Vizianagaram,Masoor Dal,104.2
2025-11-01,Vizianagaram,Horse Gram,90.99
2025-11-01,Vizianagaram,Rajma,129.98
2025-11-01,Vizianagaram,Lobia,93.71
2025-11-01,Vizianagaram,Field Pea,95.87
2025-11-01,Vizianagaram,Moth Bean,117.84
2025-11-01,Vizianagaram,Cowpea,112.71
2025-11-01,Vizianagaram,Cluster Bean,120.18
2025-11-01,Vizianagaram,Rice Bean,102.27
2025-11-01,Vizianagaram,Winged Bean,125.57
2025-11-01,Vizianagaram,Hyacinth Bean,122.08
2025-11-01,West Godavari,Toor Dal,166.92
2025-11-01,West Godavari,Moong Dal,141.12
2025-11-01,West Godavari,Urad Dal,142.98
2025-11-01,West Godavari,Chana Dal,124.18
2025-11-01,West Godavari,Masoor Dal,108.27
2025-11-01,West Godavari,Horse Gram,93.56
2025-11-01,West Godavari,Rajma,157.6
2025-11-01,West Godavari,Lobia,125.06
2025-11-01,West Godavari,Field Pea,109.8
2025-11-01,West Godavari,Moth Bean,123.1
2025-11-01,West Godavari,Cowpea,136.31
2025-11-01,West Godavari,Cluster Bean,140.09
2025-11-01,West Godavari,Rice Bean,135.21
2025-11-01,West Godavari,Winged Bean,166.04
2025-11-01,West Godavari,Hyacinth Bean,143.82
2025-11-01,YSR Kadapa,Toor Dal,134.31
2025-11-01,YSR Kadapa,Moong Dal,127.42
2025-11-01,YSR Kadapa,Urad Dal,132.52
2025-11-01,YSR Kadapa,Chana Dal,104.62
2025-11-01,YSR Kadapa,Masoor Dal,110.37
2025-11-01,YSR Kadapa,Horse Gram,87.89
2025-11-01,YSR Kadapa,Rajma,135.52
2025-11-01,YSR Kadapa,Lobia,117.69
2025-11-01,YSR Kadapa,Field Pea,105.61
2025-11-01,YSR Kadapa,Moth Bean,122.76
2025-11-01,YSR Kadapa,Cowpea,105.1
2025-11-01,YSR Kadapa,Cluster Bean,120.88
2025-11-01,YSR Kadapa,Rice Bean,125.34
2025-11-01,YSR Kadapa,Winged Bean,129.82
2025-11-01,YSR Kadapa,Hyacinth Bean,110.18
2025-11-01,Anakapalli,Toor Dal,143.73
2025-11-01,Anakapalli,Moong Dal,114.24
2025-11-01,Anakapalli,Urad Dal,116.32
2025-11-01,Anakapalli,Chana Dal,89.86
2025-11-01,Anakapalli,Masoor Dal,84.31
2025-11-01,Anakapalli,Horse Gram,85.17
